Titulo de revista,Área,Temática,Titulo del libro,Abstract,Resumen,Link inicial,Link articulo
Revista Mexicana de Ingeniería Química,VII. Ingenierías,"Ingeniería Química y sus interfaces con otras disciplinas de la Ingeniería: Termodinámica Catálisis, Cinética y Reactores; Simulación y Control; Fenómenos de Transporte; Seguridad; Ingeniería de Procesos; Biotecnología; Ingeniería de Alimentos",Hydrodynamics evaluation of an internal-loop airlift reactor with Newtonian and shear-thinning fluids: Experimentation vs CFD simulation,"The hydrodynamics of an internal-loop airlift reactor was numerically and experimentally characterized. The gas holdup, liquid velocity, shear rate, flow pattern and volumetric oxygen transfer coefficient (kLa) were evaluated as a function of the air velocity and medium rheology. Tap water and CMC solutions were used as Newtonian and non-Newtonian fluids, respectively. The standardmodel was employed for modeling turbulence, and unsteady three-dimensional simulations with the Euler–Euler model were performed. Gas holdup, liquid velocity andkLameasurements were performed for validating simulations. An increase in bubble coalescence and a decrease inkLawas observed with CMC solutions. The presence of recirculation loops inside the riser for CMC solutions is reported, which was not observed with tap water. The higher the CMC concentration, the larger the recirculation region seems to be. Results show that recirculation loops play a substantial role in the reactor’s hydrodynamic performance, and it turns out that the gas holdup in the riser increases with increasing the CMC concentration.",,http://www.rmiq.org/ojs311/index.php/rmiq/issue/view/65,http://www.rmiq.org/ojs311/index.php/rmiq/article/view/2694/1316
Revista Mexicana de Ingeniería Química,VII. Ingenierías,"Ingeniería Química y sus interfaces con otras disciplinas de la Ingeniería: Termodinámica Catálisis, Cinética y Reactores; Simulación y Control; Fenómenos de Transporte; Seguridad; Ingeniería de Procesos; Biotecnología; Ingeniería de Alimentos",Importance of the C/N-ratio on biomass production and antimicrobial activity from marine bacteria Pseudoalteromonas sp,"The main objective of this study was to investigate from the physiological point of view, the influence that nitrogen and carbon sources have on the biomass production and activity of the antimicrobial protein ofPseudoalteromonassp. The impact of the change in the medium initial C/N-ratio on biomass production and antimicrobial activity againstS. aureusMRSA was evaluated using two different carbon sources (glucose or citrate) and a fixed concentration of NH4Cl as a nitrogen source. The change in total nitrogen concentration in the medium was evaluated using organic or inorganic nitrogen sources (NH4Cl or yeast extract-peptone) while a fixed glucose concentrations was present.",,http://www.rmiq.org/ojs311/index.php/rmiq/issue/view/65,http://www.rmiq.org/ojs311/index.php/rmiq/article/view/2695/1319
Revista Mexicana de Ingeniería Química,VII. Ingenierías,"Ingeniería Química y sus interfaces con otras disciplinas de la Ingeniería: Termodinámica Catálisis, Cinética y Reactores; Simulación y Control; Fenómenos de Transporte; Seguridad; Ingeniería de Procesos; Biotecnología; Ingeniería de Alimentos",Mathematical model to estimate volumetric oxygen transfer coefficient in bioreactors using conformable calculus,"This work proposes a novel mathematical model based on time conformable derivative convective mass transfer equation to calculate the volumetric oxygen transfer coefficient (kLa) in a bioreactor. To validate the novel model, a full mixed-level experimental design was proposed with two factors: agitation speed and dispersed phase. The model employs the conformable derivate order operator (α) and the electrode constant (kp), which changes with electrode use and the operating conditions of the bioreactor. The results show that when the viscosity increases and the agitation decreases, the valueαincreases, and vice versa. Therefore,αis a parameter that has a physical meaning in the process. The correlation coefficient of the proposed model with the experimental data (R2> 0.985) is higher than the one obtained with conventional models. The Akaike information criterion determined that the proposed conformal model describes the experimental data by 59%, while the conventional models describe the experimental data by 25% and 15%. There are no reports of similar mathematical models that determine mass transfer coefficients in bioprocesses.",,http://www.rmiq.org/ojs311/index.php/rmiq/issue/view/65,http://www.rmiq.org/ojs311/index.php/rmiq/article/view/2701/1321
Revista Mexicana de Ingeniería Química,VII. Ingenierías,"Ingeniería Química y sus interfaces con otras disciplinas de la Ingeniería: Termodinámica Catálisis, Cinética y Reactores; Simulación y Control; Fenómenos de Transporte; Seguridad; Ingeniería de Procesos; Biotecnología; Ingeniería de Alimentos",Bioleaching of As from mine tailings using an autochthonous Bacillus cereus strain,"Contamination of heavy metals has been a serious environmental problem due to increasing anthropogenic activities such as mining, smelting, livestock, landfills, waste dumps, and agriculture. Bioleaching experiments were conducted using nativeBacillus cereusMAMPE19 BCG, isolated and characterized from previous research, to test removal of arsenic (As) from actual mining waste. Mineralogical characterization by XRD was performed to identify mineral associations with As. The experimental design included a bioleaching system with agitated flasks (triplicate) and the effects of pH (5, 7, and 9) and pulp density (10, 15, and 20%) were evaluated. Finally, based on the results of the ANOVA, the system that achieved the highest percentage of As dissolution was selected and scaled to a stirred tank bioreactor. The composition of the mineral was mainly calcite (CaCO3), gismondine (CaAl2Si2O8·4(H2O)), akermanite (Ca2MgSi2O7), and silicon oxide (SiO2). NativeBacilluscereusdissolved 40.6 ± 4.9 and 37.4 ± 2.7 % of As in 10 d, in agitated flasks at a pH of 5 and a pulp density of 10 and 15%, respectively; and a 27.5 ± 2.9% dissolution of As was achieved in the stirred tank bioreactor at pH 5 and pulp density of 15%, supported by significant statistical differences.","A.M. Cabrales-González,Tecnológico Nacional de México-Instituto Tecnológico de Durango (TecNM-ITD).Ing. Angel Manuel Cabrales-GonzálezEstudiante de la Maestría en Ciencias en Ingeniería BioquímicaUnidad de Posgrado, Investigación y Desarrollo Tecnológico (UPIDET)TecNM-Instituto Tecnológico de Durango",http://www.rmiq.org/ojs311/index.php/rmiq/issue/view/65,http://www.rmiq.org/ojs311/index.php/rmiq/article/view/2723/1322
Revista Mexicana de Ingeniería Química,VII. Ingenierías,"Ingeniería Química y sus interfaces con otras disciplinas de la Ingeniería: Termodinámica Catálisis, Cinética y Reactores; Simulación y Control; Fenómenos de Transporte; Seguridad; Ingeniería de Procesos; Biotecnología; Ingeniería de Alimentos",Formulation and characterization of Ciprofloxacin encapsulated liposomes: In vitro antimicrobial activity against multi drug resistant Salmonella typhi,"Since decades antibiotics are used against bacterial infections, however for past few years world is fronting serious challenge due to emergence of bacterial antibiotic resistance for which new alternatives of cure are being sought. Liposomes are universally used nano-carriers designed to carry drug safely to action site. Emergence of antibiotic resistance inSalmonella typhihas left us with very few choices of cure. In current study liposomes were designed to carry ciprofloxacin andIn vitroefficacy analyzed against multi drug resistantSalmonella typhi. Ciprofloxacin loaded liposomes prepared with Bx-DSPE-PEG(2000) (0.1%), total 100mg lipids, Phosphatidylcholine (PC) and Cholesterol (CH) at ratio of 5:3 had 93.95% encapsulation efficiency. Efficacy was observed through MIC and MBC by time kill assay. The encapsulation efficiency of cipro-loaded liposomes increased from 30% to 93.95% with increase cholesterol content. They showed slow to fast reléase, stability reduced from 93.95% to 71.9% over period of 9 months. Polydispersity index  was 0.7, particle size 95.27nm with -20.58mV zeta potential. As compared to drug alone MBC and MIC achieved for ciprofloxacin encapsulated liposomes was at lower drug concentrations i.e. 15 µg/ml, and 10 µg/ml. Conclusively, ciprofloxacin encapsulated liposomes prooved an effectivein vitrodrug delivery method against MDRSalmonella typhi.",,http://www.rmiq.org/ojs311/index.php/rmiq/issue/view/65,http://www.rmiq.org/ojs311/index.php/rmiq/article/view/2734/1323
Revista Mexicana de Ingeniería Química,VII. Ingenierías,"Ingeniería Química y sus interfaces con otras disciplinas de la Ingeniería: Termodinámica Catálisis, Cinética y Reactores; Simulación y Control; Fenómenos de Transporte; Seguridad; Ingeniería de Procesos; Biotecnología; Ingeniería de Alimentos",Benign and straightforward synthesis of lignan-type dimers using crude peroxidase from red radish (Raphanus sativus var sativus),"Alkyl esters of hydroxycinnamic acids and vanillin derivatives were used as model compounds in the oxidative coupling reactions catalyzed by a crude enzymatic extract ofRaphanus sativusvarsativus(red radish). Six products were isolated and characterized: three alkyl esters of hydroxycinnamic acids dimers and three vanilloids dimers. Herein, we report the enzymatic extract ofRaphanus sativusvar.sativusshowed peroxidase activity catalyzing the oxidative coupling of phenols. Vanilloid dimers were coupled in an ortho-ortho way as expected, while alkyl ester dimers were formed through 5-8 and 8-8 bonds via a radical mechanism prior to cyclization",,http://www.rmiq.org/ojs311/index.php/rmiq/issue/view/65,http://www.rmiq.org/ojs311/index.php/rmiq/article/view/2747/1325
Revista Mexicana de Ingeniería Química,VII. Ingenierías,"Ingeniería Química y sus interfaces con otras disciplinas de la Ingeniería: Termodinámica Catálisis, Cinética y Reactores; Simulación y Control; Fenómenos de Transporte; Seguridad; Ingeniería de Procesos; Biotecnología; Ingeniería de Alimentos",A systematic derivation of the Monod equation for multi-substrate conditions,"A simple kinetics scheme was considered for the systematic derivation of the Monod equation for multi-substrate conditions. The model derivation is based on a series expansion of the system solution in terms of a characteristic time constant. The multi-substrate Monod equation is structurally similar to the single-substrate Monod equation, containing terms that reflect the competitive interactions between the different substrates. Biodegradation of phenol-toluene was used to illustrate the ability of the Monod model for describing experimental data.",,http://www.rmiq.org/ojs311/index.php/rmiq/issue/view/65,http://www.rmiq.org/ojs311/index.php/rmiq/article/view/2798/1328
Revista Mexicana de Ingeniería Química,VII. Ingenierías,"Ingeniería Química y sus interfaces con otras disciplinas de la Ingeniería: Termodinámica Catálisis, Cinética y Reactores; Simulación y Control; Fenómenos de Transporte; Seguridad; Ingeniería de Procesos; Biotecnología; Ingeniería de Alimentos",Large amplitude oscillatory shear (LAOS) rheology of candelilla wax/canola oil oleogels,"Candelilla wax (CW) was added in 5, 6 and 7% w/w to canola oil (CO), heating the mixtures to 90oC, and cooling down to room temperature, in order to obtain CW/CO oleogels. The nonlinear viscoelastic characteristics of the oleogels was conducted by means of large amplitude oscillatory shear (LAOS) methods. To this end, Fourier analysis of the stress-time response was carried out to extract information on high-harmonic oscillatory moduli. The results showed that nonlinearities were expressed for moderate strain deformations, of the order of 1-15%. In particular, nonlinearities quantified in terms of the harmonic contributions were stronger for the elastic response (about 85-125%) than for the viscous response (less than 40%). In contrast, the mechanical response was essentially harmonic for small amplitude values, indicating the absence of nonlinearities and hence the dominance of linear viscoelastic response. Interestingly, the viscoelastic response was also linear for large strain deformation (>100%). The results reported in the present study demonstrated the viability of LAOS method for obtaining invaluable insights regarding the nonlinear mechanical response of edible oleogels made with natural waxes.",,http://www.rmiq.org/ojs311/index.php/rmiq/issue/view/65,http://www.rmiq.org/ojs311/index.php/rmiq/article/view/2816/1329
Revista Mexicana de Ingeniería Química,VII. Ingenierías,"Ingeniería Química y sus interfaces con otras disciplinas de la Ingeniería: Termodinámica Catálisis, Cinética y Reactores; Simulación y Control; Fenómenos de Transporte; Seguridad; Ingeniería de Procesos; Biotecnología; Ingeniería de Alimentos",Methyl jasmonate enhances the anti-inflammatory effects of the adventitious roots in Abeliophyllum distichum by increasing the production of polyphenolic compounds,"Abeliophyllum distichumhas been demonstrated to possess anticancer, anti-inflammatory, anti-osteoporotic, and anti-obesity effects. However, there is a limitation to using this shrub as a beneficial material, because this shrub had been listed as endangered. Thus, we established an adventitious root culture ofA.distichum(AdAR) to overcome this limitation. Solvent-solvent partition fractions from methanol extract of methyl jasmonate (MeJA)-elicited AdAR were used, and the ethyl acetate fraction of MeJA-treated AdAR (EtOAc/MeJA) exhibited strong anti-inflammatory effects in lipopolysaccharide (LPS)-treated RAW264.7 cells. EtOAc/MeJA downregulated the transcription of pro-inflammatory genes and mediators by inhibiting the LPS-activated MEK/ERK signaling pathway. In addition, the results of the phytochemical analysis suggested that MeJA induced the accumulation of polyphenolic compounds, including p-coumaric and ferulic acids, by inducing phenylpropanoid biosynthetic genes in AdAR. These results suggested that AdAR is a viable source for overcoming limitations in the industrial use ofA. distichum.",,http://www.rmiq.org/ojs311/index.php/rmiq/issue/view/65,http://www.rmiq.org/ojs311/index.php/rmiq/article/view/2819/1340
Revista Mexicana de Ingeniería Química,VII. Ingenierías,"Ingeniería Química y sus interfaces con otras disciplinas de la Ingeniería: Termodinámica Catálisis, Cinética y Reactores; Simulación y Control; Fenómenos de Transporte; Seguridad; Ingeniería de Procesos; Biotecnología; Ingeniería de Alimentos",Valorisation of rice husks and bean straws through fuel pellets production: an experimental and modelling approach,"Worldwide, agricultural wastes represent an environmental problem due to their high volumes and inadequate disposal. Due to this, valorization of these wastes has been studied, being the production of biofuels a promising option. In particular, rice husks were proposed to produce fuel pellets, buy they do not fulfill the ISO 17225-6 standard due to its elevated ash content; thus, it is required to mix them with other wastes available in the same region. In Mexican states where rice is produced also bean is cultivated, whose residues are not used and have an elevated content of volatile solids. Therefore, the objective of this research is to produce fuel pellets from rice husk and bean straws that meet ISO 17225-6 standard. For this, the densification was carried out using three levels of moisture content and mixing ratios of the biomasses. Based on the experimental data, optimal densification conditions were found through a response surface analysis. Results show that fuel pellets produced from bean straw (90%) and rice husk (10%) with 15.0% of moisture content fulfill ISO 17225-6 standard.  At these conditions, fuel pellets have calorific power of 3,645.78 kcal/kg, 6.98 ash, 9.76% final moisture, 610.78 kg/m3bulk density, and 99.51% durability.",,http://www.rmiq.org/ojs311/index.php/rmiq/issue/view/65,http://www.rmiq.org/ojs311/index.php/rmiq/article/view/2679/1314
