Titulo de revista,Área,Temática,Titulo del libro,Abstract,Resumen,Link inicial,Link articulo
Revista Mexicana de Ingeniería Química,VII. Ingenierías,"Ingeniería Química y sus interfaces con otras disciplinas de la Ingeniería: Termodinámica Catálisis, Cinética y Reactores; Simulación y Control; Fenómenos de Transporte; Seguridad; Ingeniería de Procesos; Biotecnología; Ingeniería de Alimentos",NANOBIOTECHNOLOGY FOR MEDICAL DIAGNOSTICS,"Traditional core areas of chemical engineering education are being extended by new expertise in science and engineering at the molecular and nanometer scale. Chemical engineers have been pursuing a dynamic role in the design and development of new generations of diagnostic platforms exploiting different nanomaterials and “are the forefront of this rapidly developing field, with the potential to propel discoveries from the bench to bedside” (Ruan et al., 2012). Nanobiotechnology leverages existing expertise from engineering and biology, promotes interdisciplinary discoveries and addresses key elements of next-generation clinical applications. In the present review we attempt to give an overview of the latest technologies that in our opinion hold great promise as the basis of powerful biodiagnostic tools.",,http://www.rmiq.org/ojs311/index.php/rmiq/issue/view/65,http://www.rmiq.org/ojs311/index.php/rmiq/article/view/1292/541
Revista Mexicana de Ingeniería Química,VII. Ingenierías,"Ingeniería Química y sus interfaces con otras disciplinas de la Ingeniería: Termodinámica Catálisis, Cinética y Reactores; Simulación y Control; Fenómenos de Transporte; Seguridad; Ingeniería de Procesos; Biotecnología; Ingeniería de Alimentos",TRENDS IN BIOSEPARATIONS,"The biotechnology industry is changing every day to improve the purity, yield and throughput of products, besides becoming more efficient while using fewer resources. In this sense, this short review aims to present a general overview of the trends in bioseparations that will be met in the bioprocessing area of biotechnology in order to continue overcoming these challenges. It is identified that these tendencies will impact the following stages of the bioseparation train: product sources, primary recovery and purification. New approaches involving process integration, intensification and automation, microscaling and greener practices are addressed. Biotechnological processes will continue to evolve becoming the spearhead of process development, targeting products that will benefit lifestyle and improve quality of life. Nonetheless, the aspects that are covered in this work are up to day the state of the art in this constant change and will undeniably have important repercussions in the future of this area.",,http://www.rmiq.org/ojs311/index.php/rmiq/issue/view/65,http://www.rmiq.org/ojs311/index.php/rmiq/article/view/1293/542
Revista Mexicana de Ingeniería Química,VII. Ingenierías,"Ingeniería Química y sus interfaces con otras disciplinas de la Ingeniería: Termodinámica Catálisis, Cinética y Reactores; Simulación y Control; Fenómenos de Transporte; Seguridad; Ingeniería de Procesos; Biotecnología; Ingeniería de Alimentos",BIOCATALYTIC MODIFICATION OF FOOD LIPIDS: REACTIONS AND APPLICATIONS,"The acylglycerol structure exemplifies the major lipid building block and therefore is an interesting structure to modify. Such modification is driven by: (1) consumers who have become more concerned about the relationship between diet and wellness, and (2) new and novel functional compounds can be prepared when the original structure of a lipid is modified. This trend has led to the design of functional foods or nutraceuticals, namely, fortified, enriched, modified and enhanced foods. Advances in the biochemistry and engineering of enzymatic reactions and reactors have improved the knowledge and understanding of such reaction systems and thus, make available a generation of structured lipids. In the present work, we detail several efforts carried out to prepare novel compounds, as well as industrial applications and possible future enzymatic procedures to obtain new food products.",,http://www.rmiq.org/ojs311/index.php/rmiq/issue/view/65,http://www.rmiq.org/ojs311/index.php/rmiq/article/view/1294/543
Revista Mexicana de Ingeniería Química,VII. Ingenierías,"Ingeniería Química y sus interfaces con otras disciplinas de la Ingeniería: Termodinámica Catálisis, Cinética y Reactores; Simulación y Control; Fenómenos de Transporte; Seguridad; Ingeniería de Procesos; Biotecnología; Ingeniería de Alimentos",ABIOTIC STRESS BASED BIOPROCESSES FOR THE PRODUCTION OF HIGH VALUE ANTIOXIDANT PHENOLIC COMPOUND IN PLANTS: AN OVERVIEW,"Phenolic compounds (PC) are secondary metabolites produced by plants that have diverse applications in the pharmaceutical, cosmetics, nutraceutical and food industries. Therefore, the design of bioprocesses for their production, extraction and purification is of major relevance. The application of postharvest abiotic stresses (i.e., wounding, modified atmospheres, UV radiation) can be used as an approach to increase the concentration of PC during postharvest of diverse plant tissues. Herein, we propose an abiotic stress based bioprocess for the production of high commercial value antioxidant PC. The strategy proposed was exemplified with experimental data showing how abiotic stresses can be applied to produce resveratrol and quercetin-3-O-glucoside in grapes, and chlorogenic acid in carrots. Finally, different procedures to extract and purify PC produced in the stressed plant tissue are discussed.",,http://www.rmiq.org/ojs311/index.php/rmiq/issue/view/65,http://www.rmiq.org/ojs311/index.php/rmiq/article/view/1295/544
Revista Mexicana de Ingeniería Química,VII. Ingenierías,"Ingeniería Química y sus interfaces con otras disciplinas de la Ingeniería: Termodinámica Catálisis, Cinética y Reactores; Simulación y Control; Fenómenos de Transporte; Seguridad; Ingeniería de Procesos; Biotecnología; Ingeniería de Alimentos","BACTERIAL TANNASES: PRODUCTION, PROPERTIES AND APPLICATIONS","Tannins are polyphenolic compounds present in plants where they play an important role to prevent the attack of viruses, bacteria and fungi. Despite the fact that polyphenols inhibit the microbial growth, adaptation process has allowed developing mechanisms to transform them. One mechanism is the production of tannase, which has been obtained mostly from fungi. In recent years, some tannase producer bacteria have been isolated from different sources, mainly from animals and human intestine and feces as well as from fermented food and fruit wastes. Obtaining high titers of bacterial tannase depends mainly on the culture medium composition, the bacterial strain and the process optimization of culture conditions. This paper presents an overview of the recent investigations regarding the production, the physicochemical and molecular characteristics, the applications and the potential uses of bacterial tannases.",,http://www.rmiq.org/ojs311/index.php/rmiq/issue/view/65,http://www.rmiq.org/ojs311/index.php/rmiq/article/view/1296/545
Revista Mexicana de Ingeniería Química,VII. Ingenierías,"Ingeniería Química y sus interfaces con otras disciplinas de la Ingeniería: Termodinámica Catálisis, Cinética y Reactores; Simulación y Control; Fenómenos de Transporte; Seguridad; Ingeniería de Procesos; Biotecnología; Ingeniería de Alimentos","A CONTRIBUTION TO THE CHARACTERIZATION OF PROTOPECTINASE SE, AN ENDOPOLYGALACTURONASE WITH PECTIN-RELEASING ACTIVITY FROM Geotrichum klebahnii","Hydrolysis of polygalacturonic acid (1.8 g.L−1) with 1.25 mg.L−1of a commercial preparation (Pectinase SE from Shikibo Ltd., Japan) containing protopectinase SE (PPase-SE) activity for 80 min released a reducing power equivalent to ≈ 400 mg.L−1of galacturonic acid monohydrate, yielding oligogalacturonates with an average polymerization degree of around 4. Thermostability of PPase-SE was positively affected by enzyme concentration. Enzyme activity of a solution containing 12.5 mg.L−1of Pectinase SE in 20 mM sodium acetate buffer, pH 5.0, quickly dropped to less than 20 % after 80 s of vortexing. Enzyme pre-incubation (37°C, 30 min) with Ca2+, Mg2+, Co2+, Cu2+, Fe2+, Zn2+and Mn2+(0.1, 1.0 and 10.0 mM) did not affect the activity except in the case of Cu2+(10 mM). Ca2+(2.5 mM) and Mg2+(2.5 mM) in the reaction mixture caused inhibition and activation, respectively. Ca2+ inhibition was partially reverted by Mg2+. The enzyme is not inhibited by products. Km and Vmax value for PGA was determined to be 0.198 ± 0.013 g.L−1and 0.0509 ± 0.0032 µmol.mL−1.min−1respectively. This Km value is one of the lowest reported for microbial PGases from different origins.",,http://www.rmiq.org/ojs311/index.php/rmiq/issue/view/65,http://www.rmiq.org/ojs311/index.php/rmiq/article/view/1298/546
Revista Mexicana de Ingeniería Química,VII. Ingenierías,"Ingeniería Química y sus interfaces con otras disciplinas de la Ingeniería: Termodinámica Catálisis, Cinética y Reactores; Simulación y Control; Fenómenos de Transporte; Seguridad; Ingeniería de Procesos; Biotecnología; Ingeniería de Alimentos",REFOLDING OF LYSOZYME ASSISTED BY MOLECULAR CHAPERONES IMMOBILIZED IN CELLULOSE: THE OPERATIONAL CONDITIONS THAT AFFECT REFOLDING YIELDS,"Expression of recombinant proteins in Escherichia coli often leads to formation of inclusion bodies (IBs). To recover the protein activity, the IBs are isolated, solubilized and refolded. The protein refolding processes play a major role in the production of recombinant proteins; thus, various methodologies have been implemented, including dilution, dialysis and column chromatography with or without the assistance of molecular chaperones. Recently, it was demonstrated that the apical domain of GroEL (AD), DsbA and DsbC immobilized on cellulose improved the efficiency of chromatographic refolding of rhodanese and lysozyme. Although immobilized chaperones and foldases greatly improve refolding yields, their use has been limited. To improve their potential use at the bioprocess scale, it is essential to understand the effects of operational conditions and additives on refolding yields. Therefore, we investigated the lysozyme refolding kinetics assisted by the apical domain of GroEL (AD), DsbA and DsbC in either soluble or immobilized on cellulose with different lysozyme concentrations, different chaperone:lysozyme ratios, absence of redox pairing, presence of glycerol and presence of high concentrations of GdnHCl and βmercaptoethanol (β-ME). Our results provide insight to improve the use of molecular chaperones in the refolding of recombinant proteins expressed as inclusion bodies.",,http://www.rmiq.org/ojs311/index.php/rmiq/issue/view/65,http://www.rmiq.org/ojs311/index.php/rmiq/article/view/1299/547
Revista Mexicana de Ingeniería Química,VII. Ingenierías,"Ingeniería Química y sus interfaces con otras disciplinas de la Ingeniería: Termodinámica Catálisis, Cinética y Reactores; Simulación y Control; Fenómenos de Transporte; Seguridad; Ingeniería de Procesos; Biotecnología; Ingeniería de Alimentos",HETEROLOGOUS EXPRESSION OF Trichoderma atroviride ENDOCHITINASE ech42 IN Pichia pastoris AT LOW AND HIGH DISSOLVED OXYGEN TENSIONS,"The expression of recombinant Trichoderma atroviride endochitinase ech42 (rech42) in Pichia pastoris driven by the constitutive PGAP promoter was tested at low (3%) and high (40%) dissolved oxygen tension (DOT) conditions. Maximum volumetric enzyme activities of 18,600±1053 and 12,330±1000 U l−1were attained at 3% and 40% DOT, respectively. Whereas maximum specific enzyme activities were 89.4±4.6 y 88.8±4.0 U mg−1protein. We found that conjunction of low DOT and the overexpression of rech42 affected the cell size of the P. pastoris but no the rech42 specific enzyme activity",,http://www.rmiq.org/ojs311/index.php/rmiq/issue/view/65,http://www.rmiq.org/ojs311/index.php/rmiq/article/view/1300/548
Revista Mexicana de Ingeniería Química,VII. Ingenierías,"Ingeniería Química y sus interfaces con otras disciplinas de la Ingeniería: Termodinámica Catálisis, Cinética y Reactores; Simulación y Control; Fenómenos de Transporte; Seguridad; Ingeniería de Procesos; Biotecnología; Ingeniería de Alimentos",DEVELOPMENT OF A PHENOMENOLOGICAL KINETIC MODEL FOR BUTANOL PRODUCTION USING Clostridium beijerinckii,"At the present work the construction of an unstructured kinetic model guided by a phenomenological perspective was carried out to reproduce and simulate experiments regarding butanol production by Clostridium beijerinckii considering the ABE metabolic pathway reported for this genre as a biochemical basis for it. Fit and parametric sensitivity analyzes were performed to ensure the model could reproduce experimental kinetics at an overall correlation coefficient of 0.9882 and determined its high sensitivity thereof to the determination of the specific cell growth and death rates (µmaxX and kd) butanol production (µmaxBut) and biomass / substrate yield calculation (YX/S g). Finally, in silico batch analyzes were conducted at 60, 100, 150 and 200 g / L of initial glucose concentration values obtaining final butanol titers of 12.97, 13.95, 14.2 and 14.3 g / L respectively, which are consistent with the reported in the literature for in vitro experiments.",,http://www.rmiq.org/ojs311/index.php/rmiq/issue/view/65,http://www.rmiq.org/ojs311/index.php/rmiq/article/view/1302/549
Revista Mexicana de Ingeniería Química,VII. Ingenierías,"Ingeniería Química y sus interfaces con otras disciplinas de la Ingeniería: Termodinámica Catálisis, Cinética y Reactores; Simulación y Control; Fenómenos de Transporte; Seguridad; Ingeniería de Procesos; Biotecnología; Ingeniería de Alimentos",ELECTROBIOREMEDIATION AS A HYBRID TECHNOLOGY TO TREAT SOIL CONTAMINATED WITH TOTAL PETROLEUM HYDROCARBONS,"Contaminated soil with Total Petroleum Hydrocarbons (TPH) was subjected to treatment in an experimental prototype with effluent recirculation. A 2kexperimental design was used, with two factors (electric field and microorganisms’ growth) and two levels (presence and absence of the factors), resulting in 4 treatments (triplicate) designated as: leaching, bioremediation, electroremediation, and electrobioremediation. Total petroleum hydrocarbons attached to the soil surface showed a higher migration to the aqueous phase due to the application of low intensity current. Growth of native microorganisms present in the soil was stimulated with the addition of micro and macronutrients; TPH were degraded used as carbon source and electron donor, using oxygen (aeration) as electron acceptor. There were statistical significant differences between treatments supporting EBR as the best alternative. Results showed 24.5 ± 3.1% of TPH removal from the soil into the aqueous phase for lixiviation and 32.1 ± 1.4% for bioremediation, both at 360 hours. For electroremediation a 54.8 ± 2.2% removal (360 h) and 68% (700 h) and 68.6 ± 3.8% (360 h) and 89% (700 h) for electrobioremediation. Remediated soil in electrobioremediation reached 2,596 mg TPH/kg soil, such concentration is lower than the maximum permissible limit (MPL) set by Mexican regulation.",,http://www.rmiq.org/ojs311/index.php/rmiq/issue/view/65,http://www.rmiq.org/ojs311/index.php/rmiq/article/view/1303/551
