Titulo de revista,Área,Temática,Titulo del libro,Abstract,Resumen,Link inicial,Link articulo
Revista Mexicana de Ciencias Pecuarias,VI. Biotecnología y Ciencias Agropecuarias,"Inmunología, Microbiología, Epidemiología, Parasitología, Reproducción, Genética, Nutrición, Apicultura, Socioeconomía, Forrajes y Pastizales, Inocuidad.",Efecto de la selección genética en contra de las emisiones de metano sobre los componentes de la leche,,"ResumenEl objetivo de este trabajo fue estimar la respuesta a la selección a través de diferentes índices de selección entre producción de metano y producción y componentes de la leche en los sistemas de lechería tropical especializada, doble propósito y lechería familiar. El muestreo de las emisiones de metano se realizó durante la ordeña mediante el equipo Guardian-NG. Se tomaron muestras de leche de manera individual durante el muestreo de metano. La extracción de ADN se realizó de folículos pilosos de todos los animales incluidos en el estudio. La estimación de los componentes de varianza y covarianza se realizó mediante la metodología de modelos mixtos. Se utilizaron los marcadores moleculares para construir la matriz de relaciones genómicas (Matriz G), debido a que no se contaba con información genealógica completa. La heredabilidad estimada para las emisiones de metano durante la ordeña fue de 0.18 y 0.32 para los análisis univariados y bivariados, respectivamente. Los resultados de las correlaciones genéticas entre porcentaje de grasa y proteína en leche con las emisiones de metano durante la ordeña fueron negativas, -0.09 y -0.18 respectivamente. La respuesta a la selección estimada mediante los índices de selección demostró que es factible obtener reducciones de hasta 0.021 mg/l de emisiones de metano durante la ordeña en cinco generaciones; lo anterior sin detrimento en los componentes de la leche.",http://cienciaspecuarias.inifap.gob.mx,https://cienciaspecuarias.inifap.gob.mx/index.php/Pecuarias/article/view/5347/4480
Revista Mexicana de Ciencias Pecuarias,VI. Biotecnología y Ciencias Agropecuarias,"Inmunología, Microbiología, Epidemiología, Parasitología, Reproducción, Genética, Nutrición, Apicultura, Socioeconomía, Forrajes y Pastizales, Inocuidad.","Relationships among ß-hydroxybutyrate, calcium and non-esterified fatty acids in blood with milk yield losses at early lactation",,"ResumenThe objectives were to study the associations of concentrations of β-hydroxybutyrate acid (BHBA), calcium (Ca2+), and non-esterified fatty acids (NEFA) in blood serum 7 d prepartum with losses in milk yield (MY) and metabolic dysfunctions at seven and 14 d of lactation. Three hundred and thirty-six (336) Holstein-Friesian (780 ± 36 kg BW; which had lactated more than twice) were sampled by coccygeal venipuncture, 7 d before, and 7 and 14 d after parturition. For each sample and metabolite serum concentrations were stratified in thresholds and related to MY. When BHBA levels were high 7 d before parturition and were related to MY at d-7 postpartum, it was observed that 11.00 % of the cows lost 0.370 kg d-1of milk. In contrast, no relationship was observed between BHBA prepartum and MY on d-14 of lactation. It was not observed any association between high NEFA and low Ca2+levels prepartum and MY. NEFA concentrations ≥ 0.5 mmol L-1on d-7 before calving were 7.6 more susceptible for lameness incidence (P≤ 0.01), and when BHBA ≥ 0.8 mmol L-1cows were 2.4 times more likely to develop ketosis (P≤0.05) in the first 60 d in milk. In brief, data indicate that a high proportion of cows are above the thresholds of β-hydroxybutyrate and non-esterified fatty acids, and are also deficient in calcium, when determined one week before parturition. The risk thresholds for each metabolite were not associated with the amount of milk lost at d-14 after calving.",http://cienciaspecuarias.inifap.gob.mx,https://cienciaspecuarias.inifap.gob.mx/index.php/Pecuarias/article/view/5105/4482
Revista Mexicana de Ciencias Pecuarias,VI. Biotecnología y Ciencias Agropecuarias,"Inmunología, Microbiología, Epidemiología, Parasitología, Reproducción, Genética, Nutrición, Apicultura, Socioeconomía, Forrajes y Pastizales, Inocuidad.",Caracterización genética de la oveja Pelibuey de México usando marcadores microsatélites,,"ResumenEl objetivo fue caracterizar genéticamente 23 subpoblaciones de oveja Pelibuey de México y un rebaño cubano mediante nueve marcadores microsatélites. En el análisis por iniciadores, se observaron 99 alelos y un contenido de información polimórfica (PIC) de 0.84. El FIS, FST y FIT tuvieron valores de 0.007, 0.151 y 0.158, respectivamente. Tres iniciadores (OarFCB304, OarJMP29 e ILSTS5) mostraron desviaciones en el equilibrio de Hardy-Weinberg (HWE;P<0.05). En el análisis por subpoblaciones, se observó un rango de 28 a 49 alelos por subpoblación, número medio de alelos (MNA) de 4.08 y número efectivo de alelos (NE) de 3.25. Los valores de heterocigosis observada (HO) y esperada (HE) fueron 0.726 y 0.731, respectivamente. Seis de las 24 subpoblaciones evaluadas mostraron desviaciones del HWE (P<0.05). Los valores de FIS por subpoblación variaron entre -0.71 y 0.138. Se registraron nueve alelos privados y no se detectaron alelos compartidos por todas las subpoblaciones. Mediante un análisis de componentes principales (PCA), las subpoblaciones se agruparon en dos clústeres. La prueba de Mantel determinó que la distancia genética (medida mediante las distancias mínimas insesgadas de Nei) no se relacionó con la distancia geográfica (r= -0.062;P>0.05). El análisis de estructura poblacional determinó que el número de poblaciones ancestrales (K) fue igual a 2, mostrando consistencia con el PCA. Se concluye que la oveja Pelibuey de México tiene una alta diversidad genética y que sus subpoblaciones se agrupan en dos grupos, uno de los cuales muestra el material genético más preservado.",http://cienciaspecuarias.inifap.gob.mx,https://cienciaspecuarias.inifap.gob.mx/index.php/Pecuarias/article/view/5106/4484
Revista Mexicana de Ciencias Pecuarias,VI. Biotecnología y Ciencias Agropecuarias,"Inmunología, Microbiología, Epidemiología, Parasitología, Reproducción, Genética, Nutrición, Apicultura, Socioeconomía, Forrajes y Pastizales, Inocuidad.",Diversidad genética de gallinas criollas en valles centrales de Oaxaca usando marcadores microsatélites,,"ResumenLas poblaciones de gallinas criollas en explotaciones en pequeña escala poseen una gran diversidad y son parte del reservorio genético avícola en México; además, constituyen una importante fuente de proteína para las familias del medio rural. Con el propósito de conocer la variabilidad genética de poblaciones de gallinas criollas en la región central de Oaxaca, se tomaron muestras de sangre de 109 gallinas criollas, provenientes de 17 poblaciones y de 30 gallinas Plymouth Rock como testigos. Se usaron 10 marcadores de tipo microsatélites, con los que se detectó un total de 109 alelos, con 10.9 ± 3.1 alelos por locus en promedio. La heterocigosidad observada (Ho) varió de 0.575 (San Lucas) a 0.750 (San Antonino 2) y la esperada (He) de 0.625 (Testigo) a 0.733 (Huixtepec 2). A nivel general se encontró un incremento en el número de heterocigotos evidenciado por un nivel de endogamia global (FIT) de 0.042; el índice FSTde diferenciación entre poblaciones fue moderado (0.059) y la endogamia de individuos dentro de poblaciones (FIS) resultó negativa (-0.017), lo que indica un exceso de heterocigotos a ese nivel. El análisis de conglomerados agrupó a las poblaciones de Nazareno, ITVO, San Lucas y San Antonio, evidenciando que son poblaciones de gallinas criollas aisladas y diferenciadas genéticamente en algunas características. Esta información es importante para diseñar futuros programas de conservación, selección y multiplicación de esta especie a nivel de traspatio en la región central de Oaxaca, México.",http://cienciaspecuarias.inifap.gob.mx,https://cienciaspecuarias.inifap.gob.mx/index.php/Pecuarias/article/view/5109/4486
Revista Mexicana de Ciencias Pecuarias,VI. Biotecnología y Ciencias Agropecuarias,"Inmunología, Microbiología, Epidemiología, Parasitología, Reproducción, Genética, Nutrición, Apicultura, Socioeconomía, Forrajes y Pastizales, Inocuidad.",Milk fatty acid profile of crossbred Holstein x Zebu cows fed on cake licuri,,"ResumenThe objective was to evaluate the inclusion level of licuri cake (LC) in the diet of confined cows on fatty acid profile and milk cholesterol. Four cows with a blood level of ½ to ¾ Holstein x Zebu blood were used, distributed in a 4 x 4 Latin square, where the inclusion levels of the cake in the total diet were 0.0, 5.5, 11.0 and 16.5%, replacing soybean meal in the diet. There was a linear decreasing effect for the fatty acids Lauric, Elaidic, Gamma-Linolenic and conjugated linoleic acid isomers (C18:2cis9trans11; C18:2trans10cis12) from the inclusion levels of LC. The inclusion of licuri cake negatively influenced the concentrations of polyunsaturated fatty acids and conjugated linoleic acid isomers, in addition to the fatty acids of the Omega-6 series, which is not interesting from the human nutrition point of view.",http://cienciaspecuarias.inifap.gob.mx,https://cienciaspecuarias.inifap.gob.mx/index.php/Pecuarias/article/view/4764/4488
Revista Mexicana de Ciencias Pecuarias,VI. Biotecnología y Ciencias Agropecuarias,"Inmunología, Microbiología, Epidemiología, Parasitología, Reproducción, Genética, Nutrición, Apicultura, Socioeconomía, Forrajes y Pastizales, Inocuidad.",Milk yield derived from the energy and protein of grazing cows receiving supplements under an agrosilvopastoral system,,"ResumenDual purpose farms southwest of the State of Mexico produce milk and calves under subtropical agrosilvopastoral systems (ASPS). During the dry season, farmers supplement their cattle due to the low availability and quality of grasses, without considering, besides grasses, the contribution of woody species to dry matter intake, metabolizable energy (ME), and crude protein (CP) requirements of cows. The aim of this study was to determine milk produced fromforage energy (MFe) and protein (MFp) of grazing cow with three types of supplement. First supplement consisted of cracked maize and commercial concentrate resulting on 14 % of CP (S14).  To the S14 mixture 7 % of soybean meal was added to increase CP to 16 % (S16), and commercial concentrate of 16 % CP was used as a third supplement (SC16). Six lactating cows were allocated in a 3x3 replicated Latin Square (three cows per square), three experimental periods (EP) (three weeks per EP). There were no significant effects of supplements (P=0.80) on performance variables. Mean milk yield was 6.8 kg/cow/d. Milk from forage energy and protein were 0.8 and 6.1 kg/cow/day, respectively. Mean milk urea nitrogen (MUN) was high regardless of supplement; but nitrogen in urine (44.1 mg/dL) and feces (1.4 mg/g) were higher for SC16 (P=0.001 and 0.04, respectively). Cows obtained 90 and 10 % of their CP and metabolizable energy requirements for maintenance and production from the agrosilvopastoral system.",http://cienciaspecuarias.inifap.gob.mx,https://cienciaspecuarias.inifap.gob.mx/index.php/Pecuarias/article/view/5529/4490
Revista Mexicana de Ciencias Pecuarias,VI. Biotecnología y Ciencias Agropecuarias,"Inmunología, Microbiología, Epidemiología, Parasitología, Reproducción, Genética, Nutrición, Apicultura, Socioeconomía, Forrajes y Pastizales, Inocuidad.","Nutritional management of steers raised in graze and in feedlot: intake, digestibility, performance and economic viability",,"ResumenThis study aimed to evaluate nutrient intake and digestibility, performance and economic viability of steers during the rearing phase inBrachiaria brizanthacultivarMarandu graze and in feedlot. Were used fifty crossbred steers in the rearing phase, with a mean weight of 275 ± 8.18 kg, distributed in a completely randomized design with ten replications per treatments: Mineral supplementation, nitrogen supplementation, Concentrate supplementation in the order of 1 and 2 g/kg body weight and total feedlot. The total dry matter intake and body weight showed a difference (P<0.05) for animals in feedlot. Crude protein, ether extract, neutral detergent fiber corrected for ashes and protein, non-fibrous carbohydrates, total digestible nutrients showed differences for the animals that received mineral supplementation in comparison to the other managements adopted. The same performance was observed for animals in feedlot. The digestibility coefficients of dry matter, crude protein, ether extract, non-fibrous carbohydrates and total digestible nutrients showed a difference (P<0.05) for the animals that received mineral supplementation, in comparison to the other managements adopted. (P<0.05). The mean daily gain was lower (P<0.05) for animals receiving mineral supplementation. The gross margin was higher (P<0.05) for animals handled in feedlot. Considering the obtained results, it was possible to observe that the animals kept in graze with good availability of dry matter presented satisfactory performance. It is feasible to confine the animals in rearing, since it shortens the production cycle, generating favorable economic results.",http://cienciaspecuarias.inifap.gob.mx,https://cienciaspecuarias.inifap.gob.mx/index.php/Pecuarias/article/view/5076/4492
Revista Mexicana de Ciencias Pecuarias,VI. Biotecnología y Ciencias Agropecuarias,"Inmunología, Microbiología, Epidemiología, Parasitología, Reproducción, Genética, Nutrición, Apicultura, Socioeconomía, Forrajes y Pastizales, Inocuidad.",Producción y evaluación de inóculos lácteos probióticos obtenidos del tracto digestivo de lechón (Sus scrofa domesticus) propuestos para alimentación porcina,,"ResumenCon la finalidad de evaluar un inóculo lácteo (IL) probiótico, de bacterias ácido lácticas (BAL) nativas del lechón para ser usado como alimento (yogurt) en lechones, se tomaron muestras de la parte final del tracto digestivo (excretas) de diez lechones, criados en traspatio, sembradas en medio selectivo (agar MRS con azul de anilina). Para verificar su pureza, caracterizadas bioquímicamente y capacidad probiótica, se realizaron pruebas (tolerancia pH bajos, sales biliares y NaCl altos, pruebas oxidasa, catalasa, producción de gas y pruebas de antagonismo), identificación molecular por método estándar CTAB-DTAB. Para la elaboración del IL (yogurt), con cepas probióticas seleccionadas, reactivadas y homogenizadas (DO de 1 a 600 nm), cada BAL fue activada en leche pasteurizada (1 ml/100 ml) obteniendo mezcla uno y dos con las cepas 1, 5, 2 y 1, 5, 6 respectivamente. Evaluadas cada 5 días por 15 días en refrigeración. Molecularmente se identificó: 01Lactobacillus reuteri,04Enterococcus faecium(BAL) yEscherichia fergusonii, Shigella flexneri(patógena). La selección de la BAL como probiótico fue por tolerancia 2.3x104UFC/ml en pH 3.5; 7.00x103CFU/ml en sal biliar al 5%; 2.80x104CFU/ml en NaCl al 13%. En viabilidad del inóculo lácteo (yogurt) fue obtenida siguiendo norma NTP 202.092:2014 e INEN 710 de 1996, en 15 días de almacenamiento refrigerado, siendo mejor la mezcla uno y la mezcla dos aceptable, con recuento de 106UFC/ml y107UFC/ml de células probióticas. Por lo tanto, son adecuados como inóculos lácteos probióticos para ser proporcionado vía oral a lechones.",http://cienciaspecuarias.inifap.gob.mx,https://cienciaspecuarias.inifap.gob.mx/index.php/Pecuarias/article/view/5445/4494
Revista Mexicana de Ciencias Pecuarias,VI. Biotecnología y Ciencias Agropecuarias,"Inmunología, Microbiología, Epidemiología, Parasitología, Reproducción, Genética, Nutrición, Apicultura, Socioeconomía, Forrajes y Pastizales, Inocuidad.",Actividad antihelmíntica in vivo de hojas de Acacia cochliacantha sobre Haemonchus contortus en cabritos Boer,,"ResumenEl objetivo del presente trabajo fue evaluar el efecto de la inclusión de hojas deAcacia cochliacanthaen una dieta de mantenimiento para cabritos de la raza Boer en el conteo fecal de huevos (CFH) deHaemonchus contortus, consumo de agua y materia seca. Diez cabritos recién destetados (16.850 ± 1.630 kg de peso vivo inicial y 3 meses de edad), fueron experimentalmente infestados con larvas (L3) deH. contortus(350 larvas por kilogramo de peso vivo), para probar dos tratamientos: T1: testigo (animales infectados con larvas L3 deH. contortus,sin inclusión de hojas deA. cochliacantha) y T2: animales infectados con larvas L3 deH. contortus, con inclusión de 5% hojas deA. cochliacanthaen la dieta. Antes de asignar los tratamientos a los animales, se realizó un CFH por gramos de heces en cada uno de ellos y de esta manera agruparlos de mayor a menor en relación a la cantidad de huevos presentes en las heces, en los dos animales con valores más altos se asignaron aleatoriamente T1 o T2 y así sucesivamente hasta completar cinco repeticiones verdaderas para cada tratamiento. Las variables medidas fueron: CFH (por gramo de heces), consumo de agua y consumo de materia seca (CMS). Los resultados encontrados demostraron reducción (P<0.05) en el CFH deH. contortusen los cabritos donde se incluyó el 5% de hojas deA. cochliacanthaen su dieta. Para el consumo de agua y CMS (g día-1) no existieron diferencias entre tratamientos (P>0.05). Se concluye que la adición de hojas deA. cochliacanthaen dietas para cabritos tienen actividad antihelmíntica, por lo que esta leguminosa arbórea podría representar una opción en el manejo integral de la nematodiasis de cabritos Boer en crecimiento.",http://cienciaspecuarias.inifap.gob.mx,https://cienciaspecuarias.inifap.gob.mx/index.php/Pecuarias/article/view/5131/4496
Revista Mexicana de Ciencias Pecuarias,VI. Biotecnología y Ciencias Agropecuarias,"Inmunología, Microbiología, Epidemiología, Parasitología, Reproducción, Genética, Nutrición, Apicultura, Socioeconomía, Forrajes y Pastizales, Inocuidad.",The effect of silkworm pupae and mealworm larvae meals as dietary protein components on performance indicators in rabbits,,"ResumenThis study aimed to evaluate the effect of feeding rabbits with silkworm pupae and mealworm larvae meals on their performance indicators. Ninety (90) rabbits were divided into three groups. Control group (C) was fed with 10% soybean meal (SBM), SPM group received the diet including 5 % SBM and 4 % of silkworm pupae meal, and MLM group received the diet including 5 % SBM and 4 % of mealworm larvae meal. The body weight of rabbits and average daily gains were determined. Feed conversion ratio (FCR) was calculated. At the end of fattening period, the animals were euthanized, skinned and eviscerated to determine their carcasses characteristic. Hind leg and loin muscles were collected for analyses of the chemical composition. At the end of fattening period, rabbits from groups SPM and MLM were heavier than C rabbits (2,606.5 and 2,584.8vs2,404.0 g), which also improved their overall carcass characteristic while FCR was similar between groups. However, feeding rabbits with the addition of insect's meals increased the amount of ether extract in their muscles. Based on the results obtained, it may be concluded that SBM may be partially replaced by silkworm pupae and mealworm larvae meals in rabbit diets.",http://cienciaspecuarias.inifap.gob.mx,https://cienciaspecuarias.inifap.gob.mx/index.php/Pecuarias/article/view/5455/4498
