Titulo de revista,Área,Temática,Titulo del libro,Abstract,Resumen,Link inicial,Link articulo
Revista Mexicana de Ingeniería Química,VII. Ingenierías,"Ingeniería Química y sus interfaces con otras disciplinas de la Ingeniería: Termodinámica Catálisis, Cinética y Reactores; Simulación y Control; Fenómenos de Transporte; Seguridad; Ingeniería de Procesos; Biotecnología; Ingeniería de Alimentos",Evaluation of the hydroconversion reactions of Jatropha curcas L. oil on hydrodesulfuration catalysts,"This work evaluated the activity of two commercial catalysts Ni-Mo/Al2O3and Co-Mo/Al2O3for the hydrodesulfurization process (HDS) developed by the Mexican Petroleum Institute (IMP). The process is performed on Jatropha curcas oil, due to its excellent flow properties at room temperature, allowing its mixing with commercial hydrocarbon cuts. Catalysts have the characteristic of the hydrodeoxygenation reactions of fatty acids present in J. curcas vegetable oil for the generation of chemically similar hydrocarbons to those of fossil origin.",,http://www.rmiq.org/ojs311/index.php/rmiq/issue/view/65,http://www.rmiq.org/ojs311/index.php/rmiq/article/view/1611/1005
Revista Mexicana de Ingeniería Química,VII. Ingenierías,"Ingeniería Química y sus interfaces con otras disciplinas de la Ingeniería: Termodinámica Catálisis, Cinética y Reactores; Simulación y Control; Fenómenos de Transporte; Seguridad; Ingeniería de Procesos; Biotecnología; Ingeniería de Alimentos",Partial recovery of MRJP1 protein expressed in Pichia pastoris using chromatographic techniques,"Major Royal Jelly Protein 1 (MRJP1) is the main protein component of the bee-produced complex mixture royal jelly, which is the only nutrient source for queen bees promoting increased lifespan, body size and fertility. Recombinant production of MRJP1 represents an alternative to direct extraction from royal jelly. Production inPichia pastorisresults in high density biomass, with a supernatant containing high amount of impurities. Various methods have been applied to recover and/or purify MRJP1. Here, exploiting the physicochemical properties of MRJP1, reverse phase chromatography (RPC), size exclusion chromatography (SEC) and ion-exchange chromatography (IEX) were investigated as alternative methods to recover MRJP1 directly from supernatant. All techniques showed a 57-kDa band in SDS-PAGE analysis, corresponding to the size of recombinant MRJP1, with contaminants attributed to culture media. However, SEC coupled to IEX evidenced a single peak in the chromatogram corresponding to MRJP1 which suggest it may be a good protocol to recover recombinant MRJP1 fromP. pastorissupernatant. This approach serves as a procedure to identify MRJP1 in fermentation culture ofP. pastoris. This is the first report about characterization of IEX-based recovery of recombinantApis melliferaMRJP1 produced inPichia pastoriswithout the use of histidine tags.",,http://www.rmiq.org/ojs311/index.php/rmiq/issue/view/65,http://www.rmiq.org/ojs311/index.php/rmiq/article/view/1713/1006
Revista Mexicana de Ingeniería Química,VII. Ingenierías,"Ingeniería Química y sus interfaces con otras disciplinas de la Ingeniería: Termodinámica Catálisis, Cinética y Reactores; Simulación y Control; Fenómenos de Transporte; Seguridad; Ingeniería de Procesos; Biotecnología; Ingeniería de Alimentos",Comparative and combinatorial study of Biogenic Bismuth nanoparticles with Silver Nanoparticles and Doxycycline against Multidrug Resistant Staphylococcus aureus BTCB02 and Salmonella typhi BTCB06,"At the present time world is facing a turmoil due to emergence of diseases caused by antibiotic resistant pathogens. The current need is to find alternative ways of curing diseases led by these pathogens. In this context the current study was steered towards finding the potential of extracellularly synthesized biogenic bismuth nanoparticles BiNPs in combination with biogenic silver nanoparticles AgNPs and doxycycline hydrochloride against multidrug resistant pathogens. MIC value for BiNPs was 6 and 10mg/l and for biogenic AgNPs it was 16 and 18ug/l againstSalmonella typhiBTCB06 andStaphylococcus aureusBTCB02, respectively. Whereas combination of BiNPs and doxycycline MIC was 3 and 5mg/l and for BiNPs and AgNPs it was 8 and 9ug/l forS. typhiandS. aureus,respectively. FICI value for the combination of BiNPs and Doxycycline was 0.75 againstSalmonella typhiandStaphylococcus aureus, respectively. However the combination of AgNPs and BiNPs had FICI value 1 against both the test strains. Bismuth nanoparticles and doxycycline showed synergistic effect against both pathogens. BiNPs and AgNPs showed additive effect against both pathogens. Conclusively, biogenic BiNPs can be used as an excellent alternative alone or in combination in combating diseases caused by resistant pathogens.",,http://www.rmiq.org/ojs311/index.php/rmiq/issue/view/65,http://www.rmiq.org/ojs311/index.php/rmiq/article/view/1887/1078
Revista Mexicana de Ingeniería Química,VII. Ingenierías,"Ingeniería Química y sus interfaces con otras disciplinas de la Ingeniería: Termodinámica Catálisis, Cinética y Reactores; Simulación y Control; Fenómenos de Transporte; Seguridad; Ingeniería de Procesos; Biotecnología; Ingeniería de Alimentos",Effect of Vitreoscilla hemoglobin on recombinant protein expression and energy and redox state of CHO cells,"Vitreoscillahemoglobin (VHb) expression confers considerable improvements to microbial cell factories. However, the effect of VHb on animal cells has been scarcely studied. To gain insight about the impact of VHb on aerobic energy metabolism and recombinant protein expression, CHO-K1 cells stably expressing the green fluorescent protein (GFP) were obtained and transfected for VHb expression. GFP expression slightly increased, whereas cell viability and the mitochondrial membrane potential were not affected by VHb expression. In contrast, the NAD+/NADH ratio and ATP cell content tended to decrease, while the NADP+/NADPH ratio increased as a consequence of VHb presence. These results suggest that VHb can improve recombinant protein expression in CHO cells by altering the energy metabolism. This can be useful for the design of robust cell factories for industrial applications.",,http://www.rmiq.org/ojs311/index.php/rmiq/issue/view/65,http://www.rmiq.org/ojs311/index.php/rmiq/article/view/1866/1083
Revista Mexicana de Ingeniería Química,VII. Ingenierías,"Ingeniería Química y sus interfaces con otras disciplinas de la Ingeniería: Termodinámica Catálisis, Cinética y Reactores; Simulación y Control; Fenómenos de Transporte; Seguridad; Ingeniería de Procesos; Biotecnología; Ingeniería de Alimentos",Biodegradation of cocoa shell by phytopatogenic fungi for Pleurotus ostreatus production,"Three treatments based on sporesColletotrichum gloeosporioides(B1), sporesRhizopus stolonifer(B2) and a mixture of sporesColletotrichum gloeosporioides+Rhizopus stolonifer(B3) to increase the degradation of the cocoa shell. Using the treatment (B1) was obtained the highest degradation of the cocoa shell being of 57.18%, and the leachates production was of 84 mL with pH of 4.10.Pleurotus ostreatusstrain (UE01) was cultivated using a mixture of wheat straw with cocoa shell degraded (without or with the 3 treatments), and the productivity and chemical composition of the mushrooms were determined.Pleurotus ostreatusstrain (UE01) cultivated on the mixture of wheat straw with cocoa shell degraded with the treatment (B2) showed the highest biological efficiency (124.15 %) and the highest production rate (2.71 %), while the fruit bodies obtained in this mixture exhibited the highest protein content being of 27.84%, and lowest carbohydrate content being of 63.83%. The solutions withColletotrichum gloeosporioidesandRhizopus stolonifercan be used for the farmers to improve the degradation of cocoa shell and increase the production ofPleurotus ostreatusmushrooms with highest protein content.",,http://www.rmiq.org/ojs311/index.php/rmiq/issue/view/65,http://www.rmiq.org/ojs311/index.php/rmiq/article/view/1938/1136
Revista Mexicana de Ingeniería Química,VII. Ingenierías,"Ingeniería Química y sus interfaces con otras disciplinas de la Ingeniería: Termodinámica Catálisis, Cinética y Reactores; Simulación y Control; Fenómenos de Transporte; Seguridad; Ingeniería de Procesos; Biotecnología; Ingeniería de Alimentos",Integral valorization from industrial Persian lime processing wastes (Citrus latifolia Tanaka): simultaneous recovery of oils and antioxidants,"Mexico´s Persian lime production in 2019 was close to 1.3 million of tons, inferring an approximately 390,000 tons of peel residues during its processing. This residues presents an interesting opportunity for obtaining value-added products, mainly due to its composition, formed principally by water, soluble sugars, fiber, organic acids, fatty acids, minerals, essential oils, flavonoids, and vitamins. Despite this, the valorisation of this residual biomass has been almost completely ignored. In this paper, the residual peel was analyzed in order to determine its biotechnological potential, for this, different oil extraction methods were compared, the fatty acids profile was determined, also characterization and the antioxidant potential of the defatted residues were evaluated. The results showed that the principal fatty acids present in the oil extracted were Palmitic, Oleic and Linoleic, which allows its use for food and bioenergy purposes, moreover, the defatted residual biomass characterization presents a chemical composition which allows the use for as livestock, biogas production or agronomy. To our knowledge, this is the first report of antioxidant activity from defatted Persian lime residual biomass, wherein, the residues generated by steam distillation showed the bigger amount of phenolic compounds, but the obtained from hexane extraction presents a higher antioxidant activity.",,http://www.rmiq.org/ojs311/index.php/rmiq/issue/view/65,http://www.rmiq.org/ojs311/index.php/rmiq/article/view/1935/1137
Revista Mexicana de Ingeniería Química,VII. Ingenierías,"Ingeniería Química y sus interfaces con otras disciplinas de la Ingeniería: Termodinámica Catálisis, Cinética y Reactores; Simulación y Control; Fenómenos de Transporte; Seguridad; Ingeniería de Procesos; Biotecnología; Ingeniería de Alimentos",Agave salmiana syrup improves the production of recombinant human interleukin-2 in Escherichia coli,"The expression of heterologous proteins inEscherichia coliis strongly affected by the type of carbon source used. In this work, the expression of a synthetic codon-optimized gene of human interleukin-2 inE. coliBL21-SI, carrying plasmid pET12a-hIL2 is presented. Glucose, fructose or Agave syrup fromAgave salmiana,were used as carbon sources for production of recombinant human IL-2 (rhIL-2) in 1.5-L bioreactor aerobic cultures using mineral medium. Codon optimization of the nativehIL-2gene eliminated the presence of 35 rare codons forE. coli, and improved the codon usage up to 76% compared with the native gene sequence. Cultures using 10 g/L glucose showed the lowest production of rhIL-2, and in contrast, cultures using fructose improved the production of rhIL-2 1.9-times. The utilization of fructose from Agave syrup enhanced the rhIL-2 production 3.9-times, reaching 103.42±6.61 mgIL-2/L. The specific rhIL-2 production rate (5.52±0.33 mgIL-2/gDCW·h) using Agave syrup was also the highest. These results indicate that Agave syrup stimulates the production of rhIL-2 and it is an inexpensive alternative carbon source. This research abilities the potential use the Agaves to produce alternative and valuable biotechnological products instead the alcoholic beverages.",,http://www.rmiq.org/ojs311/index.php/rmiq/issue/view/65,http://www.rmiq.org/ojs311/index.php/rmiq/article/view/2004/1167
Revista Mexicana de Ingeniería Química,VII. Ingenierías,"Ingeniería Química y sus interfaces con otras disciplinas de la Ingeniería: Termodinámica Catálisis, Cinética y Reactores; Simulación y Control; Fenómenos de Transporte; Seguridad; Ingeniería de Procesos; Biotecnología; Ingeniería de Alimentos",Removal of heterocyclic compound carbazole using cell immobilization of Thalassospira profundimaris strain M02,"Cell immobilization offers promising potential to maximize microbial biodegradation activity and overcome limitations involved in bioremediation.Thalassospira profundimarisstrain M02 was used to determine the effectiveness of cell immobilization for carbazole biodegradation. Effects of different matrices, effective diffusivity, mechanical strength, matrix concentration, cell mass load and reusability were investigated in this study. Results revealed that calcium alginate (Ca-Al) was better compared to gellan gum as higher carbazole biodegradation rate was observed. Diffusion analysis and mechanical strength analyses also revealed that Ca-Al possessed superior characteristics as immobilization matrix for carbazole biodegradation compared to gellan gum. Ca-Al works best at 4% (w/v) with 1.25 g of cell mass loading. In addition, immobilized strain M02 retained carbazole biodegradation activity after 6 cycles of usage.",,http://www.rmiq.org/ojs311/index.php/rmiq/issue/view/65,http://www.rmiq.org/ojs311/index.php/rmiq/article/view/1808/1177
Revista Mexicana de Ingeniería Química,VII. Ingenierías,"Ingeniería Química y sus interfaces con otras disciplinas de la Ingeniería: Termodinámica Catálisis, Cinética y Reactores; Simulación y Control; Fenómenos de Transporte; Seguridad; Ingeniería de Procesos; Biotecnología; Ingeniería de Alimentos","Molecular docking of oxidases from Pleurotus ostreatus and the activity of those produced by ARS 3526 strain grown in both, submerged and solid-state fermentations","Pleurotus ostreatusis a basidiomycete fungus capable of producing oxidases involved in the degradation of lignin, such as laccase (Lac), manganese peroxidase (MnP), versatile peroxidase (VP), veratryl alcohol oxidase (VAO) and dye-decolorizing peroxidase (DyP). In this research, the molecular docking showed that the interaction between Mn-ion, ABTS or DMP ligand with the respective oxidases studied were strongly supported by exposed GLU and ASP charged residues H-bonded or hydrophobic-bonded, in most of the complexes, mainly GLU and ASP played a very important role in the union, especially in the presence of the Mn-ion. On the other hand, the growth and activity of such enzymes ofPleurotus ostreatusARS 3526 grown in both, submerged fermentation (SmF) and solid-state fermentation (SSF) were evaluated. The specific growth rate in SSF was 2.5 times higher than in SmF. The values of activity of Lac, VP and DyP were higher in the SSF, of the VAO activity was similar in both fermentation systems and SmF had the higher MnP activity value in comparison with SSF. This study provides evidence of the enzymatic potential of this fungus and shows the similarities in charged amino acids when used in their catalytic interactions, and the intimate relationship between the enzyme and its substrate.",,http://www.rmiq.org/ojs311/index.php/rmiq/issue/view/65,http://www.rmiq.org/ojs311/index.php/rmiq/article/view/2076/1193
Revista Mexicana de Ingeniería Química,VII. Ingenierías,"Ingeniería Química y sus interfaces con otras disciplinas de la Ingeniería: Termodinámica Catálisis, Cinética y Reactores; Simulación y Control; Fenómenos de Transporte; Seguridad; Ingeniería de Procesos; Biotecnología; Ingeniería de Alimentos",Kinetic parameters of Lactobacillus plantarum and Saccharomyces boulardii growing in a beet molasses culture media,"Regular consumption of probiotic microorganisms as part of the diet can contribute to improving health and mitigating the effects of metabolic syndrome diseases. Then, it is essential to design production processes for this type of microorganisms, which are optimal from the point of view of production time and cost. This paper presents a study of the effect of using a low-cost culture medium, formulated with beet molasses, which manages to enhance the growth of two types of probiotic microorganisms,Saccharomyces boulardii,andLactobacillus plantarum. In addition to its effect on cellular biomass growth, a kinetic model for both strains growth is also presented. This model includes factors such as theS. boulardiicapability to hydrolyze saccharose into their respective monosaccharides and the inhibition effect of lactic acid production onL. plantarumgrowth. Finally, a mixed culture production scheme is proposed for both microorganisms, in order to take advantage of the yeast's capability to hydrolyze saccharose, in order not to require the addition of extra glucose to the culture medium.",,http://www.rmiq.org/ojs311/index.php/rmiq/issue/view/65,http://www.rmiq.org/ojs311/index.php/rmiq/article/view/2002/1196
