Titulo de revista,Área,Temática,Titulo del libro,Abstract,Resumen,Link inicial,Link articulo
Revista Mexicana de Ingeniería Química,VII. Ingenierías,"Ingeniería Química y sus interfaces con otras disciplinas de la Ingeniería: Termodinámica Catálisis, Cinética y Reactores; Simulación y Control; Fenómenos de Transporte; Seguridad; Ingeniería de Procesos; Biotecnología; Ingeniería de Alimentos",INTEGRATED PLATFORMS FOR THE CLARIFICATION AND CAPTURE OF MONOCLONAL ANTIBODIES,"Antibodies play an important role in both medicine and analytical biotechnology. Recently, the demand for monoclonal antibodies (mAbs) has been increasing exponentially, since their potential for therapeutic use was disclosed and improved techniques to produce them at higher titers have become available. Although upstream processing of mAbs has suffered a tremendous improvement, in the last decades, the downstream processing has been considered the bottleneck in providing antibodies at reliable costs, being, in fact, the major cost factor with 50 to 80% of total production costs. Therefore, alternative methods for mAbs’s purification may be required. Aqueous two-phase systems (ATPS) have been described, for the last decade, as a viable alternative to the current establish platform, since clarification, concentration and purification can be achieved in just one step using a biocompatible environment. Therefore, the use of ATPS for integrative purification of mAbs it will be reviewed.",,http://www.rmiq.org/ojs311/index.php/rmiq/issue/view/65,http://www.rmiq.org/ojs311/index.php/rmiq/article/view/1325/572
Revista Mexicana de Ingeniería Química,VII. Ingenierías,"Ingeniería Química y sus interfaces con otras disciplinas de la Ingeniería: Termodinámica Catálisis, Cinética y Reactores; Simulación y Control; Fenómenos de Transporte; Seguridad; Ingeniería de Procesos; Biotecnología; Ingeniería de Alimentos",BIOMOLECULES EXTRACTED BY ATPS:,"The actual biotechnology industry demands fast and economic upstream and downstream processes to purify biomolecules. In this context, different purification techniques, that offer both high recovery and purity to the final product, have been assayed by different research groups. Liquid-liquid extraction with aqueous two-phase systems is one of the most studied methodologies for bio-separation. This technique presents several advantages such as mild conditions of working, cost-effectiveness, short-time consumption and high recovery percentage of the final product. With the aim to present a comparison of liquid-liquid extractions with other techniques, several aqueous two-phase extraction processes of biomolecules are presented in this review. We presented the advantages and disadvantages of them as of the compared systems. In general, the highest final product purities are achieved when different methodologies are combine, being the chromatographic ones the most applied in the last stages for the high purification factor obtained after them. Alternative methodologies, such as aqueous two-phase systems (ATPS), i.e., PEG/salts or ionic liquids; aqueous two-phase micellar systems, using solvents and surfactants; and extractive fermentation with ATPS, are relevant for both cost-effectiveness and time-saving of the purification process.",,http://www.rmiq.org/ojs311/index.php/rmiq/issue/view/65,http://www.rmiq.org/ojs311/index.php/rmiq/article/view/1326/573
Revista Mexicana de Ingeniería Química,VII. Ingenierías,"Ingeniería Química y sus interfaces con otras disciplinas de la Ingeniería: Termodinámica Catálisis, Cinética y Reactores; Simulación y Control; Fenómenos de Transporte; Seguridad; Ingeniería de Procesos; Biotecnología; Ingeniería de Alimentos",EXPANSION OF CD34+ HUMAN HEMATOPOIETIC CELLS FROM UMBILICAL CORD BLOOD USING ROLLER BOTTLES,"Hematopoietic stem cell (HSC) transplantation is limited by the initial CD34+cell content in cord blood units; the aim of this work was the in vitro expansion of HSC to overcome this issue. Supplemented IMDM roller bottle cultures of CD34+cells from human umbilical cord blood were established for hematopoietic progenitor expansion. The maximum total colony forming cells (CFC) expansion was achieved after 5 days of culture, being 16.94±2.82 folds in roller bottles and 17.28±4.47 in static cultures. However, the maximum total cell fold expansion was attained after 10 days of culture. It was of 20.31±6.18 for the roller bottles and 26.45±9.89 for the static cultures. The efficacy of the roller bottles system for short-term cultures of CD34+cells and expanding hematopoietic progenitors in IMDM was demonstrated; encouraging the use of this culture system for other experiments and may be used for future clinical applications.",,http://www.rmiq.org/ojs311/index.php/rmiq/issue/view/65,http://www.rmiq.org/ojs311/index.php/rmiq/article/view/1327/574
Revista Mexicana de Ingeniería Química,VII. Ingenierías,"Ingeniería Química y sus interfaces con otras disciplinas de la Ingeniería: Termodinámica Catálisis, Cinética y Reactores; Simulación y Control; Fenómenos de Transporte; Seguridad; Ingeniería de Procesos; Biotecnología; Ingeniería de Alimentos",CO-UTILIZATION OF GLUCOSE AND XYLOSE INCREASES GROWTH RATE WITHOUT AFFECTING PLASMID DNA YIELD OF ENGINEERED E. coli,"Escherichia coli strains devoid of PTS system lack of catabolite repression allowing the simultaneous utilization of glucose and other carbohydrates. In this study, the use of xylose and glucose for the production of plasmid DNA (pDNA) was tested using the engineered strain E. coli PTS−GalP+∆(recA, deoR). Growth rate and acetate production were similar using glucose or xylose as the carbon source, but pDNA yield (YP/x) was lower in cultures with xylose. However, when both carbon sources were coutilized, growth rate increased by 39 %, and YP/xrecovered, consequently increasing the specific pDNA production rate by 28 %. Therefore, the used of glucose-xylose mixtures is an attractive alternative for pDNA production.",,http://www.rmiq.org/ojs311/index.php/rmiq/issue/view/65,http://www.rmiq.org/ojs311/index.php/rmiq/article/view/1328/575
Revista Mexicana de Ingeniería Química,VII. Ingenierías,"Ingeniería Química y sus interfaces con otras disciplinas de la Ingeniería: Termodinámica Catálisis, Cinética y Reactores; Simulación y Control; Fenómenos de Transporte; Seguridad; Ingeniería de Procesos; Biotecnología; Ingeniería de Alimentos","ISOLATION AND CHARACTERIZATION OF A NOVEL STRAIN, Bacillus sp KJ629314, WITH A HIGH POTENTIAL TO AEROBICALLY DEGRADE DIESEL","In this research, a diesel-degrading bacterium (strain KJ629314) was isolated from a mining soil contaminated with total petroleum hydrocarbons (TPH) and properly characterized using the polymerase chain reaction (PCR) molecular technique. The 16s rDNA sequence analysis allowed to identify KJ629314 as a strain of Bacillus sp. Experimental phase was conducted to assess the aerobic biodegradation of diesel; to determine the removal efficiency and the corresponding microbial growth; diesel was used as a substrate - electron donor - carbon source; and oxygen (via aeration) as the electron acceptor. Tests were conducted in microcosms with sterile sand with nutrients according to the Nitrogen:Phosphorus ratio of 15:1 at different diesel concentrations (10,000; 20,000; 30,000; 40,000 and 50,000 mg/kg soil). Results showed that the strain of Bacillus sp KJ629314 has a high potential in the biodegradation of diesel at the evaluated concentrations, and it was demonstrated that the removal efficiency was greater at low concentrations of diesel obtaining higher values for the microbial growth and diesel biodegradation rate constants. These promising results support the fact that Bacillus sp KJ629314 may be used as a novel biological resource to develop a bioprocess for the bioremediation of diesel-contaminated soil.",,http://www.rmiq.org/ojs311/index.php/rmiq/issue/view/65,http://www.rmiq.org/ojs311/index.php/rmiq/article/view/1329/576
Revista Mexicana de Ingeniería Química,VII. Ingenierías,"Ingeniería Química y sus interfaces con otras disciplinas de la Ingeniería: Termodinámica Catálisis, Cinética y Reactores; Simulación y Control; Fenómenos de Transporte; Seguridad; Ingeniería de Procesos; Biotecnología; Ingeniería de Alimentos",GENETIC IDENTIFICATION OF THE BIOANODE AND BIOCATHODE OF A MICROBIAL ELECTROLYSIS CELL,"The aim of this study was to identify the microorganisms present on the graphite cloth of the bioanode and biocathode of a Microbial Electrolysis Cell (MEC) using 16S ribosomal RNA gene cloning and sequencing. The results obtained indicated that the bioanode clones were related with the phyla: Firmicutes (15.3%), Proteobacteria (7.6%), Bacteroidetes (30.7%), and Ignavibacteriae (7.6%). Conversely, the biocathode clones were related with the phylum Proteobacteria (38.4%). The bioanode clones were related with species identified previously in MECs and Microbial Fuel Cells (MFCs). However, the biocathode clones were related with Rhodopseudomonas palustris, which have not been reported for hydrogen production by MEC. R. palustris probably should be involved into hydrogen production of 0.011 m3H2/m3cathode liquid volume per day with an applied voltage of 1 V.",,http://www.rmiq.org/ojs311/index.php/rmiq/issue/view/65,http://www.rmiq.org/ojs311/index.php/rmiq/article/view/1352/594
Revista Mexicana de Ingeniería Química,VII. Ingenierías,"Ingeniería Química y sus interfaces con otras disciplinas de la Ingeniería: Termodinámica Catálisis, Cinética y Reactores; Simulación y Control; Fenómenos de Transporte; Seguridad; Ingeniería de Procesos; Biotecnología; Ingeniería de Alimentos","IDENTIFICACTION OF β-GALACTOSIDASE, β -FRUCTOFURANOSIDASE and GLYCOSILTRANSFERASE ENZYMES FROM Cellulomonas flavigena WHEN GROWN IN SEVERAL CARBON SOURCES","The genus Cellulomonas is a cellulose degrading bacteria which produce a wide variety of glucanases, mainly cellulases and hemicellulases with industrial applications. C. flavigena has the ability to grow on carbon sources that are not derived from lignocellulosic wastes such as lactose, sucrose and raftilose. In this study, when C. flavigena was cultured on lactose and sucrose, the cell production was approximately 2 mg/mL, and when was cultured on raftilose, it reached 1 mg/mL. The hydrolytic activity of β-galactosidase and β-fructofuranosidase enzymes were tested in the intra and extra cellular fractions where the highest activity was found in the intracellular fraction using raftilose as substrate, nevertheless using lactose as substrate the activity was significantly low. The protein profiles of the intracellular extracts presented great quantity of bands in the different substrates used as carbon sources of carbon. Probably the synthesis of intracellular enzymes is not regulated and the cell expresses its whole potential. In addition the presence of the gene β-galactosidase was identified.",,http://www.rmiq.org/ojs311/index.php/rmiq/issue/view/65,http://www.rmiq.org/ojs311/index.php/rmiq/article/view/1353/595
Revista Mexicana de Ingeniería Química,VII. Ingenierías,"Ingeniería Química y sus interfaces con otras disciplinas de la Ingeniería: Termodinámica Catálisis, Cinética y Reactores; Simulación y Control; Fenómenos de Transporte; Seguridad; Ingeniería de Procesos; Biotecnología; Ingeniería de Alimentos",A STATISTICALLY MOTIVATED CHOICE OF PROCESS PARAMETERS FOR THE IMPROVEMENT OF CANTHAXANTHIN PRODUCTION BY DIETZIA MARIS NIT-D (ACCESSION NUMBER: HM151403),"Dietzia maris NIT-D, a producer of canthaxanthin, is isolated during routine screening of pigment producing bacteria. The effects of process parameters, namely temperature, pH, shaker speed, percentage inoculum, medium volume, and concentration of glucose on the canthaxanthin production are studied by using response surface design methodology. The optimal conditions are temperature = 30◦C, pH = 5.9, shaker speed = 125 rpm, inoculum = 1.9 %, volume = 50 mL, and glucose = 15 g L−1, resulting in a canthaxanthin production of 152 mg L−1, which is 25% higher than that of a recently reported study.",,http://www.rmiq.org/ojs311/index.php/rmiq/issue/view/65,http://www.rmiq.org/ojs311/index.php/rmiq/article/view/1355/596
Revista Mexicana de Ingeniería Química,VII. Ingenierías,"Ingeniería Química y sus interfaces con otras disciplinas de la Ingeniería: Termodinámica Catálisis, Cinética y Reactores; Simulación y Control; Fenómenos de Transporte; Seguridad; Ingeniería de Procesos; Biotecnología; Ingeniería de Alimentos",APLICACIÓN DE EXTRACTOS DE LECHUGUILLA (Agave lechuguilla Torr.) EN LA REMOCIÓN DE COBRE (II) EN MODELOS DE AGUA POR AGLOMERACIÓN ESFÉRICA,"El cobre en agua constituye un micronutriente esencial para el humano, pudiendo producir, por exceso, efectos perjudiciales para la salud. En ambientes acuáticos naturales, la toxicidad de este elemento está atribuida a la especie divalente Cu(II). La técnica de aglomeración esférica destaca para remover cobre en agua, empleando agentes tensoactivos industriales con alto contenido ´ de sodio (Na). En este estudio se desarrolló un método de remoción de Cu(II) en modelos de agua (2-15 ppm) por aglomeración esférica, utilizando como biosurfactante extractos de pulpa de lechuguilla (Agave lechuguilla Torr.), rica en saponinas, libre de sodio, y constituye un subproducto en varias agroindustrias de México. Las condiciones experimentales fueron: 0.1-2 g-extracto/g de metal, T°=22°C, pHInicial= 8.0 y agitación constante de 600 rpm. Las saponinas en el extracto se identificaron por HPLC-DAD, comparando los tiempos de retención de los picos característicos contra un estándar. El cobre y sodio residuales se determinaron por espectroscopia de absorción atómica. Una eficiencia media (98.7%) obtenida en los experimentos realizados para remover cobre, que satisface las normas para agua potable y para descarga a cuerpos de agua, nos permite recomendar la sustitución de agentes tensoactivos industriales por extractos de lechuguilla (A. lechuguilla), en la remoción de Cu (II) en agua por la técnica de aglomeración esférica.",,http://www.rmiq.org/ojs311/index.php/rmiq/issue/view/65,http://www.rmiq.org/ojs311/index.php/rmiq/article/view/1356/597
Revista Mexicana de Ingeniería Química,VII. Ingenierías,"Ingeniería Química y sus interfaces con otras disciplinas de la Ingeniería: Termodinámica Catálisis, Cinética y Reactores; Simulación y Control; Fenómenos de Transporte; Seguridad; Ingeniería de Procesos; Biotecnología; Ingeniería de Alimentos","DETERMINATION OF THE MINIMUM INTEGRAL ENTROPY, WATER SORPTION AND GLASS TRANSITION TEMPERATURE TO ESTABLISHING CRITICAL STORAGE CONDITIONS OF BEETROOT JUICE MICROCAPSULES BY SPRAY DRYING","The aim of this work was to microencapsulate beetroot juice (BJ) (Beta vulgaris L.) by spray-drying using as protective colloid gum Arabic. The adsorption isotherms of the microcapsules and the minimum integral entropy (∆Sint)T were determined at 25, 35 and 40 ◦C. The glass transition temperature (T g) was measured by differential scanning calorimetry and modeled by GordonTaylor equation. The water contents-water activity (M-aW) sets obtained from (∆Sint)T , and critical water content (CWC) and critical water activity (CWA) from the T g were similar, being in the range of water content of 5.11-7.5 kg H2O/100 kg d.s. and in the water activity range of 0.532-0.590. These critical storage conditions were considered as the best conditions for increase the stability of the microcapsules, where the percentage of retention Betanin in the microcapsules was higher compared with other storage conditions in the temperature and aw range studied.",,http://www.rmiq.org/ojs311/index.php/rmiq/issue/view/65,http://www.rmiq.org/ojs311/index.php/rmiq/article/view/1330/577
