Titulo de revista,Área,Temática,Titulo del libro,Abstract,Resumen,Link inicial,Link articulo
Revista Mexicana de Ciencias Geológicas,I. Físico Matemáticas y Ciencias de la Tierra,Geociencias,"Correlation and Ar-Ar geochronology of the Cretaceous basement and the upper Eocene - Miocene (lower Aquitanian) sedimentary filling of the Tumaco forearc basin, southwest Colombia",This work is licensed under aCreative Commons Attribution-NonCommercial 4.0 International License.,,http://rmcg.geociencias.unam.mx/,http://rmcg.geociencias.unam.mx/index.php/rmcg/article/view/572/443
Revista Mexicana de Ciencias Geológicas,I. Físico Matemáticas y Ciencias de la Tierra,Geociencias,"Localized seismicity in the San Rafael block area, Argentina",This work is licensed under aCreative Commons Attribution-NonCommercial 4.0 International License.,,http://rmcg.geociencias.unam.mx/,http://rmcg.geociencias.unam.mx/index.php/rmcg/article/view/575/445
Revista Mexicana de Ciencias Geológicas,I. Físico Matemáticas y Ciencias de la Tierra,Geociencias,"Cenozoic seismites and soft-sediment deformation structures in the Losero Formation, southern Sierra de Guanajuato, Mexico",This work is licensed under aCreative Commons Attribution-NonCommercial 4.0 International License.,,http://rmcg.geociencias.unam.mx/,http://rmcg.geociencias.unam.mx/index.php/rmcg/article/view/576/446
Revista Mexicana de Ciencias Geológicas,I. Físico Matemáticas y Ciencias de la Tierra,Geociencias,"Petrography, geochemistry and geochronology of the orogenic magmatism in Rayón: petrological characteristics of the last subduction-related magmas in Sonora, Mexico","Neogene magmatism associated to the subduction of the Farallon plate is widely distributed in a NW-SE belt in northwestern Mexico. In Sonora, this magmatism is commonly intercalated with clastic units, and presents calc-alkaline, high-potassium calc-alkaline and shoshonitic affinity. The orogenic magmatism in the region of Rayon is covered by anorogenic pyroclastic deposits related to the proto-Gulf of California and is divided into two stages: early Miocene volcanism (16.51 ± 0.64 Ma) followed by a middle Miocene event (14.88 ± 0.47 Ma). Both rock sequences occur as lavas, domes and volcanic necks, which were affected by a Miocene extensional tectonic regime. Field, petrographic and geochemical characteristics differentiate two sequences: 1) Cerro Prieto volcanic member, composed of vitreous, porphyric, two pyroxenes and olivine andesitic lavas, and 2) Las Agujas Volcanic Complex, consisting of hypabyssal rocks, domes and dacitic lavas with two pyroxenes and amphibole. Geochemically, rocks of both units are calc-alkaline, are enriched in light rare earth elements, and display a pronounced fractionation of the heavy rare earth elements, low Y and Yb concentrations, and high Sr content, which is more prominent in the younger unit. These orogenic magmatic episodes are related to the latest manifestations of the continental arc in Sonora; the adakitic affinity could be related to a particular configuration of the slab in the final stage of the microplate subduction.",,http://rmcg.geociencias.unam.mx/,http://rmcg.geociencias.unam.mx/index.php/rmcg/article/view/577/447
Revista Mexicana de Ciencias Geológicas,I. Físico Matemáticas y Ciencias de la Tierra,Geociencias,"Structural analysis of the La Colorada Mine, Sonora, Mexico","La Colorada Mine is an important gold and silver deposit located in the Sonora state, NW Mexico. Mineralization consists of quartz veins containing carbonates, sulphides, with silver and gold ore. The veins were emplaced along normal faults and related breccia zones. Our structural study recognizes one folding phase imposed on Paleozoic to Mesozoic (?) sedimentary rocks, which is ascribed to the Late Cretaceous Laramide Orogeny based on the orientation of the structures and the age of the units. Four sets of normal faults were recognized and its relative age defined based on crosscutting relationships, stratigraphy, rock ages, contacts, and structural analyses. The first set strikes ENE-WSW to E-W and dips both N and S. Faults of this set host the main mineralized veins, which have been dated between 27 and 22 Ma. The second set consists of NW-SE striking faults, with SW and NE dip. Similarly oriented structures occur in the Basin and Range physiographic province, which has been dated in Sonora between ~26 and 15 Ma. The third set is represented by a NE-SW striking conjugate fault system, which predates or is coeval to a widespread peralkaline ignimbrite dated at 12.3 Ma. The fourth set of conjugate faults strikes NNW-SSE and may have been active from 10 Ma to the present. These mid-late Tertiary fault sets suggest that changes in the stress field occurred from the final phase of subduction until the present.",,http://rmcg.geociencias.unam.mx/,http://rmcg.geociencias.unam.mx/index.php/rmcg/article/view/578/448
Revista Mexicana de Ciencias Geológicas,I. Físico Matemáticas y Ciencias de la Tierra,Geociencias,"Hydrothermal alteration of volcanic rocks hosting the Late Jurassic- Early Cretaceous San Nicolás VMS deposit, southern Zacatecas, Mexico","San Nicolás is a Late Jurassic-Early Cretaceous, stratiform Zn- Cu-Ag-Au volcanogenic massive sulfide (VMS) deposit located in central Mexico, with a total resource of 99 Mt of ore grading 1.36 % Cu, 1.64 % Zn, 0.41 g/t Au and 24 g/t Ag. At San Nicolás mining district the ore deposits are related with submarine graben-horst structures produced by the opening of the Gulf of México. San Nicolás VMS deposit is at the right side of a graben structure, fed through a normal growing fault called ""La Panza"". The host-rock succession consists of a variably altered rhyolite lava dome in the hanging wall and a basalt- dacite-dominated volcano-sedimentary sequence in the footwall. The sulfide deposit and hosting volcanic sequence were metamorphosed under lower greenschist facies. A laterally continuous footwall alteration zone extends beneath the entire district (~80 km2) and to a stratigraphic level at least 200 m below the several ore lenses. The bulk of this zone is occupied by feldspar-destructive, muscovite-biotite-chlorite-rich, mottled alteration facies with disseminated pyrite. The ore mineralization was controlled by a fault zone with intense quartz-pyrite alteration and represents the principal fluid pathway during mineralizing hydrothermal activity. Locally, quartz-K feldspar alteration facies occur on the edges of the system, whereas calcareous alteration and chlorite- pyrite alteration facies occur in the upper part of footwall volcanics, next to sulfide lenses. Porphyritic basalts, plus basaltic pillow lavas and volcanic breccias in the hanging wall are unaltered or weakly altered. Carbonate alteration (formation of dolomite and/or ankerite) probably represents the initial phase of hydrothermal activity. This was followed by diffuse upwelling of acidic hydrothermal fluids causing dissolution of underlying limestones and destruction of primary feldspars, precipitation of pyrite, and formation of sericite, chlorite, and clay minerals. Subsequently, intense quartz- pyrite alteration was directly associated with mineralization. The San Nicolás footwall alteration zone shows systematic geochemical changes with increasing proximity to the ore bodies. These include Na depletion and elevated Mg, S, AI (AI=100*[MgO+K2O]/ [MgO+K2O+Na2O+CaO]), CCPI(CCPI=100*[MgO+FeO]/ [MgO+FeO+Na2O+K2O]),as well as Mo, Bi, and As. These geochemical features can be used in exploration for massive sulfide deposits as guides to ore, at the district scale, and in discrimination of prospective hydrothermal from unprospective diagenetic alteration systems at the regional scale.",,http://rmcg.geociencias.unam.mx/,http://rmcg.geociencias.unam.mx/index.php/rmcg/article/view/579/450
Revista Mexicana de Ciencias Geológicas,I. Físico Matemáticas y Ciencias de la Tierra,Geociencias,"Paleoenvironment of the Central Depression of Chiapas, based on stable carbon and oxygen isotopes","We inferred the diet ofEquus conversidens(three specimens),Cuvieronius hyodon(five specimens),Bison sp.,Eremotherium laurillardi,Mammuthus columbiandPanthera atrox(one specimen each) from Rancholabrean fluvio-lacustrine deposits in the Central Depression of Chiapas, using their carbon and oxygen isotopic composition. The environmental conditions prevailing during the Late Pleistocene in the region were also inferred. Our analysis shows that E. conversidens, Bison sp., and M. columbi fed on C4 plants (δ13C: -1.8‰ to -1.0‰), E. laurillardi was a mixer feeder C3/C4 (δ13C: -7.7‰); on the other hand C. hyodon was a largely a C3 plants feeder (δ13C: -9.4‰ to 11.4‰), whereas P. atrox preyed upon C4 herbivores (δ13C: -5.5‰). Our analysis also discloses more arid climate than at present, as well as the presence of grasslands associated to trees.",,http://rmcg.geociencias.unam.mx/,http://rmcg.geociencias.unam.mx/index.php/rmcg/article/view/580/452
Revista Mexicana de Ciencias Geológicas,I. Físico Matemáticas y Ciencias de la Tierra,Geociencias,"Fossil-diagenetic modifications in Toxodon platensis Owen, 1837 (Notoungulata, Toxodontidae) from the Late Pleistocene of Corrientes Province, Argentina","Fossil-diagenetic features, including mineralogical, geochemical and paleohistological aspects, present in ribs ofToxodon platensisOwen (Mammalia, Notoungulata, Toxodontidae) were analyzed. Remains were recovered from floodplain deposits of the Toropí/Yupoí Formation assigned to the Late Pleistocene, cropping out in Corrientes Province (Mesopotamian Region, Argentina). The main mineral components of the ribs include hydroxyapatite and dahllite. The black color identified on the outer surface of some remains is related to impregnations due to precipitation of iron oxides. Original bone microstructure shows good preservation, but numerous radial microcracks were identified in the secondary osteons of all specimens. Iron oxides fill most microstructural features (Havers and Volkmann canals, osteocyte lacunae and canaliculi) and radial microcracks, and also replaced diverse areas of the bone matrix. The obtained information allows interpreting that the taphonomic histories of these remains are closely related to the particular characteristics of the environment of preservation.",,http://rmcg.geociencias.unam.mx/,http://rmcg.geociencias.unam.mx/index.php/rmcg/article/view/582/453
Revista Mexicana de Ciencias Geológicas,I. Físico Matemáticas y Ciencias de la Tierra,Geociencias,"Kimmeridgian pliosaurids (Sauropterygia, Plesiosauria) from Tlaxiaco, Oaxaca, southern Mexico","Fossil remains of two specimens of the family Pliosauridae are described in the present manuscript. These fossils are from the Kimmeridgian shallow marine strata belonging to the informally known Sabinal formation deposited in the Tlaxiaco Basin, which are exposed in Yosobé, near Tlaxiaco town, Oaxaca State, southern Mexico. The first of these specimens consists of a fragment of premaxilla with teeth, which show diagnostic characters that allow its taxonomical identification as member of the genusLiopleurodon. The second specimen is preserved by a significantly higher number of bone elements; however, this is only identified as a member of the family Pliosauridae. Despite the shortage of the pliosaurs fossil record so far recovered in Yosobé, the specimens described here significantly contribute to the knowledge of this extinct group. On the one hand, these Kimmeridgian fossils are the southernmost representatives of these reptiles discovered in North America and the first collected in deposits of the Hispanic Corridor. On the other hand, the presence of the genusLiopleurodonin this fossil locality confirms its biogeographical distribution into the western domain of the Tethys Sea, beyond Europe.",,http://rmcg.geociencias.unam.mx/,http://rmcg.geociencias.unam.mx/index.php/rmcg/article/view/583/454
Revista Mexicana de Ciencias Geológicas,I. Físico Matemáticas y Ciencias de la Tierra,Geociencias,"K-Ar illite-mica age constraints on the formation and reactivation history of the El Doctor fault zone, central Mexico","The tectonic history of the Mexican Fold and Thrust Belt exposed in the Sierra Madre Oriental can be assessed in detail by dating the activation of the major shortening structures. The aim of this paper is to present mineralogical and K-Ar geochronologic data of illite-mica from the El Doctor thrust fault, a kilometer-scale structure exposed in the central-western Mexican Fold and Thrust Belt. Such a structure is a brittle-ductile shear zone characterized by subgreenschists facies peak conditions. The crystallization ages of neoformed clay-micaceous minerals from the core of this shear zone are used to constrain the tectonic activity along the selected shear zone. A total of 17 lutite samples were collected from different structural levels of the shear zone. The samples were characterized petrographically and detailed mineralogy was determined by X-ray diffraction. Grain-size subfractions were separated from 11 selected samples, which were subsequently used for K-Ar dating. The mesostructural and microstructural analyses, supported by K-Ar geochronologic data, permitted reconstruct of the crystallization history of phyllosilicate phases related to the tectonic activity of the shear zone. Our data indicate that the El Doctor thrust fault records a complex structural evolution, which is represented by at least three superposed deformation phases. The first phase consists of the shear zone activation, which produced a main foliation pervasive at the submillimeter-scale defined by neoformed illite-mica. This phase is constrained at 80–75 Ma, which is the range of K-Ar ages obtained by illite-mica from the coarse-grained subfractions collected at the core of the shear zone. Subsequent tectonic phases produced the reactivation of the El Doctor shear zone, which produced folding and crenulation of the previous foliation, successively cut by meter- scale extensional shear bends. The most recent reactivation phases, including diagenesis, are constrained to an age of 50–40 Ma obtained from the finest illite subfractions. Based on our data, we conclude that the El Doctor thrust fault recorded a complex, multi-phase structural evolution, characterized by a phase of activation during the Campanian period, and at least one post-Cretaceous reactivation event. The whole history of orogenic wedge construction is preserved in the El Doctor fault.",,http://rmcg.geociencias.unam.mx/,http://rmcg.geociencias.unam.mx/index.php/rmcg/article/view/584/455
